Player,Rating,KFactor,NumGames
32233,2206,15,30
32241,2145,15,30
32243,2254,15,30
32249,2112,15,30
32251,2075,15,30
32258,2161,15,30
32259,2331,15,30
32268,2125,15,30
32275,2292,15,30
32276,2448,10,30
32279,2110,15,30
32281,2276,25,21
32289,2499,10,30
32291,2217,25,26
32304,2211,15,30
32306,2136,15,30
32313,2249,15,30
32314,2166,15,30
32320,2299,25,14
32322,2380,10,30
32327,2219,25,22
32328,2215,15,30
32332,2176,15,30
32334,2364,15,30
32338,2198,15,30
32345,2112,25,18
32350,2435,10,30
32357,2277,15,30
32358,2376,15,30
32374,2113,15,30
32391,2293,15,30
32398,2230,15,30
32399,2326,15,30
32404,2134,15,30
32405,2175,15,30
32409,2305,15,30
32414,2123,15,30
32415,2190,15,30
32416,2432,10,30
32417,2376,15,30
32419,2214,25,28
32424,2217,25,9
32429,2327,10,30
32437,2142,15,30
32438,2150,15,30
32439,2067,15,30
32443,2158,15,30
32446,2223,15,30
32451,2072,25,12
32455,2368,15,30
32459,2209,25,13
32460,2224,15,30
32463,2124,15,30
32471,2168,15,30
32473,2265,15,30
32483,2291,10,30
32488,2173,15,30
32497,2322,15,30
32498,2158,15,30
32500,2212,15,30
32504,2155,15,30
32505,2246,25,14
32507,2030,15,30
32508,2163,15,30
32511,2208,15,30
32517,2231,15,30
32521,2287,15,30
32522,2368,10,30
32524,2191,15,30
32525,2408,10,30
32530,2270,15,30
32531,2418,10,30
32536,2274,15,30
32540,2099,15,30
32541,2119,25,9
32542,2162,15,30
32544,2283,15,30
32545,2339,15,30
32560,2382,10,30
32563,2159,15,30
32571,2111,15,30
32572,2175,15,30
32575,2113,25,13
32577,2211,15,30
32578,2469,10,30
32584,2231,15,30
32585,2339,15,30
32588,2233,25,23
32589,2311,15,30
32593,2607,10,30
32595,2023,15,30
32602,2255,25,11
32607,2212,25,22
32612,2193,15,30
32615,2309,15,30
32617,2463,10,30
32622,2289,15,30
32623,2208,15,30
32624,2230,15,30
32638,2243,15,30
32647,2393,15,30
32651,2276,15,30
32652,2253,15,30
32653,2171,15,30
32654,2118,25,24
32665,2183,25,17
32676,2533,10,30
32680,2147,15,30
32683,2124,25,16
32696,2207,15,30
32699,2104,25,28
32701,2097,15,30
32703,2092,15,30
32704,2368,15,30
32707,2293,15,30
32708,2027,15,30
32709,2220,15,30
32717,2310,15,30
32731,2070,25,22
32734,2290,15,30
32738,2145,15,30
32744,2248,15,30
32745,2382,15,30
32746,2390,15,30
32749,2139,15,30
32751,2214,15,30
32766,2271,15,30
32775,2301,15,30
32782,2369,15,30
32787,2122,25,21
32798,2189,15,30
32802,2204,15,30
32812,2168,15,30
32823,2206,15,30
32829,2358,15,30
32830,2244,15,30
32831,2113,15,30
32838,2178,25,10
32845,2290,15,30
32850,2104,15,30
32856,2296,25,11
32858,2102,15,30
32864,2156,15,30
32865,2241,15,30
32868,2359,10,30
32870,2187,15,30
32875,2173,25,27
32877,2370,10,30
32879,2059,15,30
32893,2166,15,30
32902,2263,15,30
32904,2097,25,19
32913,2436,10,30
32915,2163,15,30
32917,2264,15,30
32932,2318,25,17
32934,2294,15,30
32935,2338,15,30
32936,2168,25,18
32944,2515,10,30
32945,2383,15,30
32948,2103,25,13
32950,2287,15,30
32952,2158,15,30
32955,2216,25,17
32970,2091,25,24
32972,2263,15,30
32974,2180,25,18
32977,2215,15,30
32983,2070,15,30
32988,2130,25,9
32991,2305,15,30
32999,2278,15,30
33001,2334,15,30
33014,2203,15,30
33017,2284,15,30
33018,2297,15,30
33022,2117,15,30
33027,2278,15,30
33028,2195,15,30
33030,2158,15,30
33032,2098,15,30
33034,2093,25,29
33037,2040,25,17
33043,2059,15,30
33044,2187,15,30
33046,2264,15,30
33056,2234,15,30
33059,2215,15,30
33072,2401,25,9
33079,2393,10,30
33080,2219,15,30
33087,2340,15,30
33094,2217,15,30
33101,2254,25,27
33112,2326,15,30
33114,2142,15,30
33120,2446,10,30
33122,2345,25,21
33125,2238,25,27
33138,2063,15,30
33143,2154,15,30
33148,2102,15,30
33157,2166,15,30
33158,2212,15,30
33166,2206,15,30
33172,2047,25,17
33174,2234,15,30
33175,2070,15,30
33196,2239,15,30
33198,2176,15,30
33203,2081,25,9
33207,2103,15,30
33210,2197,15,30
33212,2380,15,30
33213,2429,10,30
33216,2073,25,14
33218,2194,15,30
33221,2419,10,30
33223,2381,10,30
33224,2158,15,30
33225,2286,25,19
33226,2194,15,30
33228,2319,15,30
33231,2117,15,30
33232,2238,15,30
33237,2259,15,30
33257,2311,15,30
33266,2227,15,30
33274,2163,15,30
33275,2102,15,30
33276,2229,15,30
33277,2100,25,27
33282,2199,15,30
33283,2135,25,12
33284,2238,25,29
33286,2140,15,30
33291,2266,15,30
33294,2246,15,30
33305,2371,15,30
33308,2374,15,30
33317,2313,15,30
33319,2071,15,30
33323,2339,10,30
33331,2304,15,30
33333,2596,10,30
33335,2166,15,30
33338,2311,15,30
33342,2250,15,30
33344,2182,15,30
33348,2110,15,30
33349,2187,15,30
33350,2290,15,30
33357,2165,25,15
33364,2246,15,30
33366,2353,15,30
33367,2666,10,30
33369,2300,15,30
33372,2109,15,30
33373,2323,25,29
33382,2146,25,11
33387,2208,25,12
33388,2485,10,30
33401,2054,25,11
33404,2178,25,22
33411,2089,15,30
33412,2418,10,30
33414,2336,15,30
33415,2285,15,30
33420,2296,15,30
33423,2307,15,30
33428,2127,15,30
33433,2240,15,30
33435,2177,25,21
33436,2288,15,30
33438,2061,15,30
33440,2259,15,30
33443,2143,25,20
33446,2375,10,30
33447,2291,15,30
33450,2228,15,30
33451,2299,15,30
33455,2125,25,21
33457,2283,15,30
33462,2305,15,30
33465,2022,25,18
33472,2281,15,30
33473,2203,15,30
33479,2179,25,16
33484,2061,15,30
33485,2081,15,30
33487,2233,15,30
33491,2170,15,30
33493,2202,15,30
33494,2256,15,30
33496,2273,15,30
33502,2114,15,30
33511,2054,25,18
33512,2071,15,30
33517,2042,15,30
33518,2150,15,30
33520,2375,15,30
33521,2290,15,30
33524,2109,15,30
33529,2108,15,30
33530,2072,25,22
33543,2155,15,30
33544,2160,15,30
33550,2247,15,30
33553,2158,15,30
33555,2155,25,14
33557,2283,15,30
33559,2070,25,11
33574,2411,10,30
33581,2340,10,30
33586,2200,15,30
33589,2346,15,30
33595,2179,25,16
33599,2169,25,17
33601,2209,25,25
33602,2248,15,30
33608,2207,15,30
33609,2158,25,10
33616,2197,15,30
33622,2387,10,30
33624,2294,15,30
33625,2155,15,30
33634,2150,25,15
33641,2367,10,30
33643,2303,15,30
33646,2154,15,30
33648,2240,15,30
33649,2183,15,30
33656,2181,15,30
33658,2169,15,30
33660,2187,15,30
33661,2337,15,30
33663,2027,25,16
33666,2254,15,30
33672,2316,15,30
33675,2029,15,30
33681,2207,15,30
33703,2249,15,30
33710,2163,15,30
33718,2242,25,13
33737,2443,10,30
33740,2215,15,30
33751,2045,15,30
33754,2430,10,30
33756,2025,25,14
33758,2241,15,30
33759,2109,15,30
33776,2086,15,30
33777,2039,25,26
33794,2421,10,30
33795,2037,15,30
33805,2340,15,30
33806,2103,15,30
33809,2400,10,30
33818,2509,10,30
33819,2102,25,20
33820,2234,15,30
33821,2288,15,30
33828,2251,15,30
33830,2117,25,18
33831,2210,15,30
33832,2169,15,30
33833,2485,10,30
33834,2086,25,10
33847,2236,15,30
33849,2198,15,30
33859,2306,15,30
33867,2334,15,30
33868,2293,25,10
33872,2326,15,30
33874,2247,15,30
33890,2471,10,30
33893,2081,15,30
33898,2106,15,30
33899,2297,25,24
33900,2187,25,20
33908,2341,15,30
33920,2387,10,30
33921,2308,15,30
33922,2089,25,18
33924,2094,15,30
33925,2059,15,30
33928,2185,25,20
33932,2255,15,30
33934,2233,15,30
33939,2249,15,30
33940,2197,15,30
33942,2156,25,11
33946,2159,15,30
33951,2341,10,30
33956,2146,25,12
33969,2220,15,30
33971,2235,15,30
33972,2156,15,30
33973,2221,15,30
33980,2133,15,30
33982,2045,15,30
33984,2058,15,30
33996,2103,15,30
34020,2159,15,30
34022,2064,15,30
34023,2220,25,20
34025,2083,25,14
34027,2473,10,30
34029,2333,15,30
34036,2412,10,30
34038,2176,15,30
34040,2315,25,9
34041,2264,15,30
34043,2385,10,30
34045,2238,15,30
34049,2075,25,11
34054,2241,25,12
34060,2337,15,30
34065,2165,25,15
34069,2172,15,30
34076,2187,15,30
34078,2134,15,30
34081,2196,25,21
34096,2230,25,18
34103,2122,25,20
34106,2192,15,30
34108,2434,10,30
34111,2178,15,30
34119,2212,15,30
34123,2120,15,30
34125,2072,15,30
34127,2305,15,30
34129,2433,10,30
34137,2207,15,30
34140,2219,15,30
34144,2273,15,30
34146,2184,15,30
34147,2344,15,30
34151,2257,25,15
34153,2111,15,30
34155,2320,15,30
34178,2102,15,30
34179,2083,25,20
34184,2207,15,30
34189,2194,15,30
34196,2085,15,30
34198,2320,15,30
34203,2125,25,22
34205,2071,25,21
34207,2253,15,30
34208,2281,15,30
34210,2138,25,19
34220,2134,15,30
34222,2338,10,30
34225,2102,15,30
34227,2302,10,30
34228,2158,15,30
34237,2169,15,30
34247,2127,25,23
34253,2390,10,30
34258,2300,15,30
34261,2171,15,30
34270,2548,10,30
34274,2264,15,30
34284,2255,15,30
34291,2390,10,30
34302,2390,10,30
34308,2221,15,30
34311,2277,15,30
34312,2039,15,30
34321,2565,10,30
34325,2357,15,30
34328,2246,15,30
34331,2179,15,30
34335,2205,25,21
34336,2279,15,30
34349,2197,25,9
34365,2204,15,30
34366,2302,15,30
34369,2272,15,30
34375,2092,15,30
34404,2243,25,10
34405,2080,15,30
34415,2027,15,30
34421,2245,15,30
34427,2177,15,30
34435,2052,15,30
34439,2074,25,17
34441,2079,25,12
34444,2156,25,9
34455,2107,25,22
34456,2295,15,30
34457,2484,10,30
34474,2135,15,30
34479,2368,15,30
34481,2183,15,30
34486,2222,15,30
34488,2380,10,30
34489,2174,15,30
34490,2143,25,23
34501,2111,15,30
34505,2147,15,30
34507,2086,25,9
34508,2224,15,30
34511,2061,25,29
34517,2187,15,30
34521,2059,15,30
34526,2005,15,30
34528,2163,15,30
34530,2171,15,30
34532,2403,10,30
34534,2320,15,30
34537,2182,15,30
34546,2450,10,30
34559,2425,10,30
34560,2125,15,30
34562,2035,25,22
34564,2404,10,30
34570,2327,15,30
34574,2250,25,19
34585,2196,15,30
34587,2283,15,30
34592,2334,15,30
34601,2310,25,25
34602,2171,15,30
34606,2268,25,20
34607,2116,15,30
34614,2177,15,30
34616,2227,15,30
34620,2270,25,18
34621,2194,15,30
34626,2443,10,30
34629,2048,15,30
34636,2473,10,30
34652,2273,15,30
34657,2122,15,30
34661,2251,15,30
34663,2118,15,30
34668,2407,10,30
34669,2203,25,25
34670,2319,15,30
34671,2303,15,30
34681,2146,15,30
34694,2151,15,30
34701,2089,25,14
34704,2233,15,30
34705,2059,25,18
34708,2112,15,30
34711,2335,15,30
34718,2155,15,30
34720,2360,15,30
34726,2222,15,30
34730,2180,25,25
34733,2190,15,30
34746,2422,10,30
34750,2271,15,30
34758,2043,25,9
34760,2189,15,30
34776,2181,25,16
34779,2288,15,30
34780,2355,15,30
34787,2199,25,17
34789,2076,15,30
34794,2164,15,30
34803,2042,25,19
34807,2125,25,23
34819,2265,15,30
34829,2113,25,14
34830,2071,25,14
34832,2174,15,30
34851,2260,15,30
34867,2109,15,30
34874,2359,15,30
34884,2495,10,30
34887,2217,15,30
34898,2111,15,30
34900,2259,15,30
34907,2063,15,30
34909,2012,15,30
34913,2361,10,30
34917,2181,15,30
34927,2518,10,30
34929,2125,15,30
34931,2370,10,30
34939,2350,15,30
34940,2221,25,27
34942,2128,15,30
34947,2260,15,30
34949,2416,10,30
34954,2307,15,30
34961,2221,15,30
34963,2418,10,30
34966,2244,25,25
34970,2007,15,30
34971,2070,15,30
34977,2565,10,30
34978,2088,25,24
34980,2138,25,14
34984,2245,15,30
34985,2431,10,30
34989,2247,15,30
34993,2103,15,30
35008,2047,15,30
35012,2107,25,26
35013,2314,15,30
35017,2263,15,30
35022,2210,25,10
35023,2085,25,25
35026,2090,15,30
35027,2242,15,30
35034,2183,25,17
35037,2095,25,23
35041,2256,25,28
35044,2151,15,30
35047,2306,10,30
35050,2159,25,17
35066,2249,15,30
35069,2143,15,30
35070,2174,25,9
35071,2338,15,30
35072,2020,15,30
35074,2337,10,30
35077,2075,25,14
35082,2091,15,30
35085,2072,25,21
35095,2185,15,30
35101,2167,25,18
35106,2085,15,30
35107,2158,15,30
35111,2292,15,30
35117,2192,15,30
35120,2436,10,30
35123,2570,10,30
35124,2174,25,18
35128,2293,15,30
35131,2235,15,30
35136,2211,15,30
35140,2297,15,30
35142,2351,15,30
35147,2176,15,30
35152,2401,10,30
35160,2126,15,30
35170,2074,25,26
35174,2290,15,30
35185,2224,15,30
35192,2168,25,9
35197,2195,15,30
35205,2277,15,30
35210,2114,15,30
35213,2259,15,30
35217,2119,15,30
35218,2164,15,30
35222,2121,25,17
35224,2182,15,30
35226,2155,15,30
35228,2134,15,30
35233,2210,25,11
35234,2142,15,30
35241,2165,15,30
35242,2214,15,30
35245,2223,15,30
35252,2217,25,27
35253,2012,25,20
35254,2197,25,13
35260,2437,10,30
35265,2297,15,30
35271,2520,10,30
35278,2353,15,30
35279,2059,15,30
35280,2247,15,30
35287,2198,25,10
35289,2221,25,12
35290,2049,15,30
35293,2049,15,30
35294,2096,15,30
35296,2255,25,22
35298,2183,15,30
35301,2217,15,30
35304,2170,15,30
35313,2232,15,30
35324,2228,15,30
35328,2313,15,30
35332,2126,15,30
35337,2275,15,30
35338,2327,15,30
35344,2172,15,30
35345,2295,15,30
35348,2196,15,30
35352,2251,15,30
35353,2109,15,30
35364,2245,15,30
35366,2265,25,9
35374,2102,25,19
35378,2112,25,14
35379,2370,10,30
35381,2220,15,30
35385,2152,25,20
35388,2247,15,30
35395,2125,15,30
35401,2313,15,30
35408,2021,25,10
35413,2237,15,30
35418,2415,10,30
35420,2159,15,30
35423,2344,15,30
35425,2129,15,30
35429,2240,15,30
35430,2111,25,26
35434,2267,15,30
35438,2278,15,30
35439,2292,15,30
35450,2201,15,30
35458,2055,25,17
35461,2029,15,30
35462,2183,15,30
35464,2449,10,30
35466,2010,25,13
35481,2124,25,20
35482,2045,15,30
35493,2029,15,30
35500,2194,15,30
35504,2198,15,30
35508,2186,15,30
35511,2571,10,30
35512,2148,15,30
35517,2281,15,30
35519,2407,10,30
35521,2266,15,30
35547,2048,15,30
35551,2215,15,30
35553,2265,15,30
35557,2465,10,30
35558,2263,15,30
35568,2008,15,30
35569,2414,10,30
35589,2139,25,12
35590,2226,15,30
35596,2359,15,30
35597,2344,15,30
35598,2252,15,30
35601,2231,15,30
35602,2426,10,30
35603,2121,15,30
35606,2059,25,21
35612,2354,15,30
35618,2241,25,9
35619,2268,15,30
35635,2395,10,30
35643,2448,10,30
35644,2138,15,30
35646,2461,10,30
35647,2151,15,30
35654,2183,25,15
35655,2189,15,30
35662,2257,15,30
35667,2188,15,30
35685,2193,15,30
35688,2200,15,30
35705,2169,25,20
35707,2055,15,30
35710,2339,25,12
35716,2268,15,30
35718,2364,10,30
35738,2072,25,22
35749,2083,15,30
35764,2053,15,30
35777,2163,25,11
35778,1996,15,30
35781,2269,15,30
35784,2088,25,23
35787,2059,15,30
35789,2172,15,30
35793,2069,25,13
35794,2171,25,20
35821,2242,25,28
35824,2514,10,30
35836,2076,15,30
35839,2319,15,30
35847,2231,15,30
35855,2163,15,30
35861,2394,10,30
35868,2171,15,30
35875,2090,15,30
35878,2305,15,30
35888,2114,15,30
35898,2141,15,30
35900,2207,25,21
35905,2250,15,30
35910,2141,15,30
35919,2147,15,30
35921,2402,10,30
35923,2042,15,30
35929,2288,15,30
35930,2389,10,30
35946,2243,15,30
35949,2363,10,30
35951,2225,15,30
35957,2248,15,30
35958,2328,10,30
35959,2076,15,30
35979,2185,15,30
35980,2271,25,11
35981,2111,15,30
35982,2279,25,18
35986,2243,15,30
35989,2039,25,25
36013,2392,25,9
36015,2139,25,15
36019,2095,25,20
36026,2312,25,9
36028,2279,15,30
36029,2053,25,21
36031,2399,10,30
36033,2205,15,30
36054,2373,15,30
36057,2011,15,30
36063,2478,10,30
36069,2041,15,30
36072,2182,15,30
36073,2173,15,30
36083,2349,15,30
36084,2214,15,30
36089,2211,15,30
36090,2207,15,30
36094,2256,15,30
36096,2164,25,17
36101,2262,25,9
36111,2210,15,30
36124,2139,15,30
36130,2102,15,30
36131,2159,15,30
36147,2238,25,12
36157,2383,10,30
36164,2214,15,30
36165,2177,15,30
36166,2213,15,30
36167,2500,10,30
36173,2414,10,30
36179,2197,15,30
36181,2227,25,13
36182,2155,15,30
36187,2208,15,30
36194,2063,15,30
36216,2074,25,15
36225,2133,15,30
36230,2031,25,13
36242,2199,15,30
36243,2261,15,30
36244,2303,15,30
36245,2278,15,30
36246,2698,10,30
36248,2211,15,30
36261,2112,15,30
36266,2268,15,30
36267,2294,25,27
36276,2256,15,30
36283,2379,10,30
36284,2268,25,22
36286,2199,15,30
36291,2281,15,30
36294,2185,25,16
36299,2120,15,30
36301,2447,10,30
36304,2122,15,30
36305,2250,15,30
36307,2081,15,30
36308,2251,15,30
36310,2186,15,30
36311,2254,15,30
36312,2019,25,13
36325,2137,15,30
36331,2187,25,21
36346,2093,25,23
36353,2254,15,30
36362,2285,15,30
36364,2219,15,30
36369,2108,15,30
36376,2109,25,13
36384,2125,25,13
36388,2220,15,30
36389,2338,15,30
36394,2416,10,30
36396,2162,15,30
36423,2622,10,30
36425,2148,25,19
36426,2265,15,30
36429,2213,15,30
36431,2413,10,30
36436,2171,15,30
36437,2130,25,19
36445,2086,15,30
36449,2155,25,9
36454,2057,15,30
36455,2096,15,30
36461,2140,25,18
36471,2128,25,15
36474,2337,15,30
36478,2307,15,30
36484,2174,15,30
36485,2558,10,30
36489,2258,15,30
36491,2275,15,30
36498,2434,10,30
36499,2273,25,14
36503,2152,15,30
36509,2030,25,12
36519,2148,25,19
36529,2317,15,30
36534,2145,15,30
36550,2088,15,30
36560,2257,25,9
36561,2127,25,18
36562,2219,15,30
36565,2123,15,30
36571,2157,15,30
36572,2170,25,28
36575,2290,15,30
36587,2039,25,11
36588,2392,10,30
36592,2145,25,18
36601,2296,15,30
36606,2314,15,30
36611,2201,25,22
36613,2277,15,30
36628,2102,15,30
36634,2194,25,13
36638,2162,15,30
36639,2177,25,20
36640,2176,15,30
36641,2254,15,30
36653,2084,25,22
36654,2262,15,30
36658,2185,15,30
36662,2012,25,25
36667,2325,15,30
36670,2332,15,30
36672,2110,15,30
36683,2123,15,30
36693,2105,15,30
36697,2240,15,30
36698,2138,15,30
36702,2121,25,19
36707,2343,15,30
36719,2205,15,30
36721,2124,25,17
36722,2118,25,24
36724,2320,15,30
36725,2255,15,30
36732,2276,15,30
36734,2314,15,30
36744,2412,10,30
36747,2128,15,30
36751,2379,10,30
36753,2211,15,30
36755,2050,25,11
36759,2097,15,30
36760,2234,15,30
36763,2232,25,21
36765,2180,15,30
36768,2289,15,30
36770,2285,25,17
36775,2263,15,30
36776,2175,15,30
36778,2180,15,30
36779,2060,15,30
36783,2494,10,30
36786,2171,15,30
36794,2082,25,12
36802,2263,15,30
36805,2151,25,20
36809,2269,25,9
36820,2246,15,30
36822,2058,25,18
36824,2178,15,30
36829,2195,25,19
36831,2018,15,30
36839,2402,10,30
36840,2556,10,30
36841,2446,10,30
36846,2238,15,30
36847,2058,15,30
36852,2173,15,30
36854,2211,15,30
36855,1996,15,30
36859,2084,15,30
36861,2388,10,30
36863,2152,25,9
36864,2249,15,30
36877,2193,15,30
36879,2262,15,30
36887,2300,25,18
36890,2113,15,30
36895,2094,15,30
36899,2253,25,19
36901,2194,15,30
36903,2300,15,30
36914,2288,15,30
36916,2173,15,30
36923,2372,25,12
36926,2172,15,30
36934,2261,15,30
36939,2189,15,30
36940,2344,15,30
36942,2266,25,20
36947,2190,15,30
36951,2320,15,30
36953,2520,10,30
36958,2224,15,30
36964,2205,15,30
36965,2157,15,30
36972,2092,15,30
36973,2124,15,30
36975,2053,15,30
36980,2313,25,22
36983,2245,15,30
36985,2052,15,30
36987,2198,15,30
36988,2324,10,30
36992,2076,15,30
36994,2085,15,30
36999,2217,15,30
37001,2065,25,22
37003,2001,15,30
37004,2181,15,30
37013,2422,10,30
37026,2102,15,30
37029,2212,15,30
37039,2300,15,30
37041,2234,15,30
37047,2375,10,30
37049,2424,10,30
37050,2122,15,30
37052,2247,15,30
37059,2070,25,16
37069,2305,15,30
37074,2310,15,30
37075,2171,15,30
37076,2221,15,30
37081,2181,25,21
37084,2303,15,30
37089,2170,25,28
37090,2139,25,20
37095,2069,25,15
37096,2040,15,30
37105,2337,10,30
37122,2300,15,30
37135,2133,25,19
37145,2148,15,30
37146,2073,25,17
37149,2393,25,20
37150,2170,15,30
37158,2080,25,13
37159,2186,15,30
37161,2168,15,30
37167,2271,15,30
37174,2256,15,30
37180,2351,10,30
37184,2225,15,30
37185,2122,15,30
37187,2205,15,30
37188,2166,15,30
37207,2034,25,18
37212,2377,10,30
37214,2081,25,22
37222,2384,10,30
37228,2189,15,30
37233,2059,15,30
37234,2113,15,30
37241,2340,15,30
37247,2314,25,28
37248,2245,15,30
37255,2055,15,30
37258,2148,15,30
37262,2240,25,17
37265,2235,15,30
37268,2293,15,30
37270,2106,25,11
37272,2108,15,30
37273,2201,15,30
37286,2362,15,30
37288,2439,10,30
37303,2403,10,30
37306,2320,15,30
37310,2303,15,30
37311,2117,15,30
37315,2223,15,30
37318,2519,10,30
37324,2204,25,10
37332,2238,15,30
37336,2040,15,30
37338,2096,15,30
37340,2332,10,30
37352,2116,25,25
37358,2158,15,30
37360,2262,15,30
37373,2163,15,30
37382,2133,15,30
37384,2327,15,30
37386,2178,15,30
37390,2391,10,30
37399,2140,15,30
37403,2282,15,30
37418,2360,15,30
37426,2228,15,30
37432,2236,15,30
37434,2142,25,15
37442,2050,25,16
37448,2231,15,30
37452,2322,15,30
37453,2294,15,30
37456,2142,15,30
37459,2243,15,30
37463,2146,15,30
37467,2299,25,26
37475,2307,15,30
37476,2101,15,30
37492,2180,15,30
37494,2075,15,30
37495,2319,15,30
37498,2320,15,30
37501,2279,15,30
37512,2238,15,30
37514,2338,10,30
37517,2112,15,30
37523,2267,25,12
37529,2126,15,30
37533,2248,10,30
37540,2192,15,30
37551,2205,15,30
37556,2401,10,30
37557,2045,15,30
37568,2455,10,30
37576,2257,15,30
37578,2224,25,19
37579,2122,15,30
37580,2183,15,30
37587,2372,15,30
37589,2012,25,18
37590,2369,15,30
37595,2325,15,30
37599,2201,15,30
37609,2100,15,30
37611,2200,15,30
37612,2273,15,30
37615,2201,15,30
37618,2305,10,30
37624,2374,10,30
37629,2322,15,30
37632,2185,15,30
37641,2054,25,29
37645,2392,10,30
37651,2360,10,30
37652,2382,10,30
37654,2367,15,30
37655,2093,25,16
37668,2202,15,30
37670,2369,10,30
37680,2167,25,24
37688,2336,15,30
37689,2257,15,30
37691,2097,25,11
37693,2127,15,30
37706,2203,15,30
37709,2204,25,10
37710,2418,10,30
37713,2446,10,30
37725,2174,15,30
37726,2227,15,30
37731,2161,15,30
37734,2163,25,17
37739,2334,15,30
37750,2342,15,30
37751,2196,15,30
37753,2385,10,30
37760,2073,15,30
37761,2455,10,30
37762,2207,15,30
37770,2125,15,30
37775,2042,15,30
37779,2315,15,30
37780,2267,25,14
37781,2254,15,30
37784,2306,10,30
37789,2118,25,19
37793,2247,15,30
37797,2183,15,30
37803,2222,15,30
37823,2147,25,18
37825,2217,15,30
37830,2159,15,30
37832,2356,10,30
37833,2144,15,30
37835,2120,15,30
37836,2247,15,30
37842,2224,25,18
37846,2315,15,30
37848,2099,15,30
37849,2215,15,30
37856,2222,15,30
37859,2263,25,17
37865,2388,15,30
37871,2494,10,30
37874,2031,15,30
37880,2230,15,30
37883,2204,25,29
37888,2468,10,30
37904,2161,15,30
37906,2256,15,30
37913,2236,15,30
37931,2473,10,30
37933,2339,15,30
37937,2189,15,30
37940,2168,15,30
37949,2337,25,24
37950,2019,15,30
37955,2090,15,30
37960,2267,25,15
37962,2236,15,30
37973,2209,15,30
37974,2293,15,30
37979,2548,10,30
37985,2047,15,30
37992,2209,15,30
38002,2465,10,30
38013,2177,25,9
38016,2224,15,30
38022,2035,15,30
38030,2054,25,16
38034,2116,15,30
38040,2196,15,30
38043,2192,15,30
38052,1998,15,30
38058,2170,15,30
38060,2127,15,30
38070,2070,25,17
38073,2149,15,30
38076,2368,15,30
38079,2406,10,30
38091,2268,15,30
38112,2018,15,30
38115,2347,15,30
38118,2019,25,23
38120,2247,15,30
38129,2226,25,18
38136,2225,25,22
38139,2146,15,30
38141,2416,10,30
38143,2029,25,23
38145,2114,15,30
38159,2232,15,30
38162,2040,25,14
